Cod_setor,domi2V050,domi2V051,domi2V052,domi2V053,domi2V054,domi2V055,domi2V056,domi2V057,domi2V058,domi2V059
420450905000019,0,7,10,8,5,2,1,0,0,0
420450905000020,8,23,17,18,15,4,3,0,0,0
420450905000021,12,23,22,33,13,7,6,1,0,0
420450905000022,16,31,16,23,13,7,0,1,1,0
420450905000023,1,5,5,3,2,1,0,0,0,0
420450905000024,15,45,44,24,23,4,2,2,0,1
420450905000025,2,9,7,11,8,1,0,0,0,0
420450905000026,14,15,31,19,7,10,2,0,0,0
420450905000027,3,10,17,8,7,6,1,1,0,0
420450905000028,17,20,40,19,6,7,0,0,1,0
420450905000029,4,6,15,16,5,2,2,0,0,0
420450905000030,0,3,8,0,2,1,0,0,0,0
420450905000031,0,10,11,12,2,2,1,0,0,0
420450905000032,34,62,74,65,25,10,3,4,1,0
420450905000033,18,73,92,67,33,15,5,0,0,0
420450905000035,5,8,11,9,9,1,0,0,0,0
420450905000036,8,7,16,9,4,4,0,0,0,0
420450905000037,14,21,16,11,3,1,1,0,0,0
420450905000038,8,26,33,20,12,2,0,0,1,0
420450905000039,3,13,7,5,8,1,0,1,0,0
420450905000040,2,7,2,0,0,0,0,0,0,0
420450905000041,18,56,64,48,30,11,1,1,1,1
420450905000042,30,61,49,30,17,3,3,0,0,0
420450905000043,13,20,24,14,6,2,4,1,0,0
420455805000001,24,66,67,52,26,5,0,0,0,0
420455805000002,23,56,61,74,25,11,8,1,0,1
420455805000003,12,54,61,52,17,3,2,2,0,2
420455805000004,27,86,92,95,49,17,4,2,3,0
420455805000005,19,44,45,40,23,3,1,0,0,1
420455805000006,31,57,86,62,19,5,2,1,0,0
420455805000007,16,44,68,49,19,5,1,1,0,1
420455805000008,16,51,82,63,20,7,3,1,0,0
420455805000009,5,53,55,42,19,6,2,1,1,0
420455805000010,33,69,98,70,33,23,7,3,1,0
420455805000011,29,61,86,56,17,7,2,0,1,0
420455805000012,29,56,74,41,34,3,2,0,0,1
420455805000013,20,45,65,47,10,0,0,1,0,0
420455805000014,6,14,28,11,5,5,1,0,0,0
420455805000015,43,43,52,33,29,8,2,2,2,1
420455805000016,7,49,54,37,24,11,5,3,2,2
420455805000017,10,16,26,15,7,3,2,0,0,1
420455805000018,7,16,16,21,2,3,3,0,0,0
420455805000019,11,44,34,15,6,2,1,1,1,0
420455805000020,5,15,25,16,4,1,1,0,0,1
420455805000021,27,64,54,33,12,5,1,0,0,0
420455805000022,35,72,122,86,44,20,4,1,3,1
420460805000001,37,80,78,72,6,2,0,0,0,0
420460805000002,44,56,61,50,18,4,0,0,0,0
420460805000003,21,40,50,31,7,3,0,0,0,0
420460805000004,55,85,78,49,7,3,0,0,0,0
420460805000005,27,41,46,24,10,0,0,0,0,0
420460805000006,45,55,39,23,8,5,0,0,1,0
420460805000007,35,51,40,30,7,0,0,0,0,0
420460805000008,40,87,81,35,7,3,0,0,0,0
420460805000009,25,61,44,19,10,0,1,0,0,0
420460805000010,21,39,36,16,3,0,0,0,0,0
420460805000011,47,103,65,21,5,4,0,0,0,0
420460805000012,35,77,61,36,11,2,0,0,0,0
420460805000013,22,61,27,12,2,1,0,0,0,0
420460805000014,44,70,61,26,7,2,0,0,0,0
420460805000015,39,76,63,23,5,0,0,0,0,0
420460805000016,42,45,45,29,3,1,0,0,0,0
420460805000017,92,108,73,36,8,1,0,0,0,0
420460805000018,69,87,57,32,3,2,0,0,0,0
420460805000019,55,108,84,44,9,3,1,0,0,0
420460805000020,24,50,36,23,2,4,0,0,0,0
420460805000021,25,59,51,45,7,3,1,0,0,0
420460805000022,32,55,55,38,9,5,3,0,0,0
420460805000023,30,51,43,35,10,2,0,0,0,0
420460805000024,60,65,63,36,6,1,2,0,0,0
420460805000025,54,49,29,12,7,1,0,0,0,0
420460805000026,26,67,63,48,9,0,1,0,0,0
420460805000027,24,31,31,31,7,2,0,0,0,0
420460805000028,20,44,43,34,8,1,0,0,0,0
420460805000029,22,50,54,44,12,3,0,0,0,0
420460805000030,73,124,82,40,4,1,0,1,0,0
420460805000031,17,37,29,27,8,1,0,1,0,1
420460805000032,17,50,49,32,9,3,0,0,0,0
420460805000033,36,70,51,52,18,6,3,0,0,0
420460805000034,51,65,54,42,9,4,1,0,1,0
420460805000035,29,73,92,64,19,2,1,0,0,0
420460805000036,30,43,43,24,8,3,1,0,0,0
420460805000037,62,73,86,40,7,3,0,0,0,0
420460805000038,29,72,45,26,8,2,1,0,0,0
420460805000039,44,63,35,17,5,2,0,0,0,0
420460805000040,36,64,58,36,6,0,0,0,0,0
420460805000041,23,51,62,42,16,5,0,0,0,2
420460805000042,44,91,65,41,10,4,3,1,0,0
420460805000043,22,69,73,58,20,5,1,1,0,0
420460805000044,26,70,86,77,20,3,1,0,0,0
420460805000045,7,30,21,31,10,3,2,0,0,0
420460805000046,26,82,91,71,18,5,0,0,0,0
420460805000047,20,44,28,30,9,3,1,0,0,0
420460805000048,18,49,61,51,11,2,1,0,0,1
420460805000049,22,59,60,45,17,6,1,1,1,0
420460805000050,38,60,63,53,27,7,4,0,0,1
420460805000051,21,41,52,31,3,3,1,1,0,0
420460805000052,19,36,49,20,12,3,1,0,0,0
420460805000053,14,69,78,59,16,16,2,2,0,0
420460805000054,23,48,68,50,28,9,1,0,0,0
420460805000055,21,61,71,60,24,10,1,1,0,0
420460805000056,34,76,106,80,43,17,5,3,1,0
420460805000057,35,81,82,60,19,6,5,2,0,0
420460805000058,25,47,51,50,15,4,0,1,0,0
420460805000059,23,30,48,48,23,4,3,0,0,1
420460805000060,27,56,78,50,21,10,4,0,0,0
420460805000061,45,57,54,28,14,4,1,0,1,0
420460805000062,24,57,60,46,14,6,3,0,0,0
420460805000063,16,41,37,37,8,1,4,0,0,0
420460805000064,49,68,83,58,31,11,1,1,0,0
420460805000065,25,52,45,31,20,2,3,0,0,0
420460805000066,7,31,21,17,5,4,0,0,0,0
420460805000067,20,41,35,31,10,5,2,0,0,0
420460805000068,20,61,85,77,30,6,0,0,1,0
420460805000069,38,67,71,65,23,3,5,0,0,0
420460805000070,22,48,57,54,11,5,1,0,0,0
420460805000071,12,49,45,26,17,5,1,1,1,0
420460805000072,49,84,112,72,29,12,5,3,1,1
420460805000073,4,13,13,12,3,1,1,0,0,0
420460805000074,27,48,59,41,14,4,4,1,0,0
420460805000075,15,38,46,28,10,2,2,2,0,0
420460805000076,26,25,46,49,15,7,0,1,1,0
420460805000077,25,63,67,53,25,6,1,2,0,0
420460805000078,26,77,116,83,18,5,2,0,0,1
420460805000079,13,37,60,42,15,2,2,0,0,1
420460805000080,23,35,75,44,28,5,1,1,0,0
420460805000081,20,43,60,59,18,15,1,1,0,0
420460805000082,13,43,62,53,20,6,4,3,1,1
420460805000083,26,42,60,58,34,20,3,1,1,0
420460805000084,26,45,49,48,26,18,2,1,1,0
420460805000085,14,47,50,42,17,3,1,0,0,0
420460805000086,18,35,41,38,11,2,0,0,0,0
420460805000087,17,54,78,43,12,5,3,1,1,0
420460805000088,7,23,39,17,6,7,0,1,0,0
420460805000089,10,38,42,36,16,6,1,0,1,0
420460805000090,12,45,52,56,32,17,9,1,1,0
420460805000091,6,34,33,37,17,4,2,4,0,0
420460805000092,40,84,77,43,23,6,2,2,0,0
420460805000093,39,80,81,52,10,3,0,1,0,0
420460805000094,33,45,51,29,12,3,1,0,0,0
420460805000095,15,44,68,65,20,6,3,1,0,0
420460805000096,17,37,55,38,8,6,4,0,0,0
420460805000097,22,49,49,42,25,13,3,1,0,0
420460805000098,17,48,67,45,30,10,1,2,1,0
420460805000099,31,51,76,48,28,11,5,2,0,0
420460805000100,39,78,65,62,27,12,3,2,0,0
420460805000101,28,63,88,71,50,24,6,6,3,3
420460805000102,11,21,28,15,6,1,0,0,0,0
420460805000103,5,17,13,19,2,0,1,0,0,0
420460805000104,34,89,86,62,24,4,5,1,0,0
420460805000105,22,46,42,28,15,5,3,0,0,0
420460805000106,22,40,72,59,29,8,1,0,0,0
420460805000107,18,32,59,46,32,9,5,0,0,0
420460805000108,32,63,91,83,36,6,5,3,2,3
420460805000109,27,65,86,62,26,15,6,1,1,0
420460805000110,27,62,65,78,32,9,8,1,2,1
420460805000111,34,70,107,86,37,14,5,0,0,0
420460805000112,23,60,75,44,18,10,4,1,1,2
420460805000113,39,58,71,30,9,0,0,0,0,0
420460805000114,20,64,55,23,1,1,0,0,0,0
420460805000115,25,64,86,49,25,8,4,0,0,0
420460805000116,27,66,114,62,28,6,5,1,0,0
420460805000117,27,80,82,72,34,15,3,1,1,0
420460805000118,24,68,97,85,27,6,0,1,0,0
420460805000119,7,16,13,14,4,3,1,0,0,0
420460805000120,42,84,81,62,31,10,2,2,1,0
420460805000121,26,33,45,25,11,9,1,1,0,0
420460805000122,32,81,82,65,16,7,3,1,0,0
420460805000123,4,7,7,14,5,0,0,0,0,0
420460805000124,1,8,7,7,2,0,0,0,0,0
420460805000125,31,78,104,85,40,9,3,4,0,1
420460805000126,13,51,68,57,21,9,1,0,0,0
420460805000127,21,66,72,54,24,6,1,1,0,0
420460805000128,11,65,77,81,24,12,0,2,0,0
420460805000129,26,45,29,23,8,2,0,0,0,0
420460805000130,25,52,45,44,9,3,1,0,1,0
420460805000131,54,32,42,27,10,4,1,0,0,0
420460805000132,16,59,72,41,13,8,0,1,0,0
420460805000133,28,81,64,54,20,8,1,0,0,0
420460805000134,9,27,39,21,11,1,1,1,0,0
420460805000135,16,56,68,42,15,12,4,0,3,0
420460805000136,16,47,57,47,20,12,2,1,0,0
420460805000137,16,39,56,50,14,8,0,1,0,0
420460805000138,28,69,92,63,30,18,7,2,0,0
420460805000139,13,40,66,60,22,6,2,1,0,1
420460805000140,40,50,61,60,24,10,10,2,2,2
420460805000141,31,64,65,75,32,24,8,3,1,0
420460805000142,24,66,78,37,32,22,6,2,2,1
420460805000143,30,49,70,61,48,14,16,5,2,2
420460805000144,28,40,45,47,33,17,6,7,3,3
420460805000145,16,102,106,52,48,24,10,2,6,3
420460805000146,14,27,22,22,10,1,2,2,0,0
420460805000147,16,60,74,53,18,3,2,1,0,0
420460805000148,17,32,57,44,15,4,0,0,0,0
420460805000149,17,67,98,87,36,11,2,1,1,0
420460805000150,14,75,93,77,32,8,2,2,1,1
420460805000151,0,0,0,0,0,0,0,0,0,0
420460805000152,12,30,52,37,28,6,4,3,0,1
420460805000153,22,73,89,80,20,10,2,0,0,0
420460805000154,16,66,73,62,31,8,5,0,0,0
420460805000155,17,37,41,25,14,3,2,2,1,0
420460805000156,45,74,86,98,29,11,4,0,0,0
420460805000157,0,0,0,0,0,0,0,0,0,0
420460805000158,16,32,57,41,28,2,4,3,0,0
420460805000159,3,5,15,15,5,0,1,0,0,0
420460805000160,11,20,33,33,19,5,1,0,0,0
420460805000161,6,18,22,17,9,1,4,0,0,0
420460805000162,18,39,60,36,18,3,1,0,0,0
420460805000163,1,6,7,9,0,1,0,0,0,0
420460805000164,4,7,15,14,7,2,1,0,0,0
420460805000165,0,8,9,7,6,2,0,0,0,0
420460805000166,11,15,16,28,12,4,1,1,0,0
420460805000167,29,80,111,81,31,8,3,1,0,0
420460805000168,0,11,7,17,8,3,0,0,0,0
420460805000169,0,4,2,2,0,0,1,1,0,0
420460805000170,17,41,63,25,18,2,1,0,0,0
420460805000171,28,62,83,74,21,4,1,2,0,1
420460805000172,21,47,77,65,22,10,2,2,0,0
420460805000173,13,26,45,28,18,3,1,0,0,0
420460805000174,0,9,8,4,3,0,1,0,0,0
420460805000175,23,67,92,66,29,9,4,1,0,0
420460805000176,16,38,43,56,22,4,1,1,0,0
420460805000177,22,89,109,94,34,20,3,0,1,0
420460805000178,3,9,14,9,4,0,0,1,0,0
420460805000179,19,48,49,42,21,7,4,0,1,0
420460805000181,14,25,50,31,13,3,1,0,0,0
420460805000182,14,29,65,35,9,5,4,1,0,0
420460805000183,17,49,52,47,13,3,2,0,0,0
420460805000184,0,0,0,0,0,0,0,0,0,0
420460805000185,2,2,10,4,3,1,0,0,0,0
420460805000186,9,41,65,56,33,5,4,1,0,0
420460805000187,8,25,47,37,19,5,0,1,0,0
420460805000188,20,63,86,73,26,9,5,3,0,0
420460805000189,3,16,10,15,6,3,0,1,0,0
420460805000190,25,51,58,67,32,8,1,1,0,0
420460805000191,1,4,3,1,1,0,0,0,0,0
420460805000192,9,15,20,16,12,1,1,0,0,1
420460805000193,6,34,26,25,10,6,0,0,0,0
420460805000194,1,0,1,1,0,1,0,0,0,1
420460805000195,16,48,74,60,13,7,2,1,0,0
420460805000196,10,54,46,60,15,3,1,1,0,0
420460805000197,0,0,0,0,0,0,0,0,0,0
420460805000198,6,24,26,27,12,4,0,0,0,0
420460805000199,9,29,36,29,12,4,1,0,0,1
420460805000200,15,18,34,40,15,6,1,1,0,0
420460805000201,6,15,16,13,8,2,2,1,0,0
420460805000202,13,22,39,22,13,3,2,0,0,0
420460805000203,10,24,28,38,15,4,1,0,0,0
420460805000204,1,12,12,11,3,0,1,0,0,0
420460805000205,57,76,65,35,6,1,0,0,0,0
420460805000206,54,78,64,29,5,0,0,0,0,0
420460805000207,23,47,26,13,4,1,0,0,0,0
420460805000208,27,50,31,16,7,0,0,0,0,0
420460805000209,41,65,79,46,6,0,0,0,0,0
420460805000210,32,55,52,34,2,0,1,0,1,0
420460805000211,34,53,41,22,0,1,0,0,0,0
420460805000212,44,49,41,26,4,0,0,0,0,0
420460805000213,21,40,53,42,7,1,0,0,0,0
420460805000214,22,34,28,45,14,3,0,0,0,0
420460805000215,39,63,48,19,5,0,0,1,0,0
420460805000216,13,54,44,25,3,1,3,0,0,0
420460805000217,27,81,55,17,6,4,1,0,0,0
420460805000218,48,75,72,15,19,2,1,0,0,0
420460805000219,38,79,71,43,8,1,0,0,1,0
420460805000220,18,54,53,50,21,7,2,0,0,1
420460805000221,27,51,60,50,20,3,1,1,0,0
420460805000222,13,33,52,44,17,8,2,2,1,1
420460805000223,23,60,70,32,9,3,1,0,0,0
420460805000224,18,24,16,16,6,1,1,1,0,0
420460805000225,10,33,42,41,26,9,2,3,0,1
420460805000226,14,24,33,39,15,10,4,2,2,1
420460805000227,15,21,15,13,5,1,1,0,0,0
420460805000228,29,56,64,27,3,4,0,0,0,0
420460805000229,11,25,26,18,11,2,1,1,0,0
420460805000230,9,14,20,16,10,4,1,0,1,0
420460805000231,8,22,29,31,5,4,0,0,1,0
420460805000232,10,18,27,30,12,7,2,3,0,0
420460805000233,1,3,3,2,0,0,0,0,0,0
420460805000234,11,38,48,32,14,4,1,1,0,1
420460805000235,10,29,51,40,3,3,1,0,0,0
420460815000001,24,38,61,45,14,8,3,0,0,0
420460815000002,7,19,32,18,8,0,1,1,0,0
420460815000003,23,74,109,76,30,5,2,0,0,0
420460815000004,19,58,85,69,17,9,4,0,0,0
420460815000005,13,46,80,45,30,7,2,0,0,0
420460815000006,20,46,58,52,18,6,2,0,1,0
420460815000007,23,58,94,73,27,10,4,0,1,0
420460815000008,38,73,113,72,29,9,4,0,0,0
420460815000009,12,52,86,59,21,11,3,2,0,0
420460815000010,16,56,62,42,16,9,2,0,0,0
420460815000011,18,56,85,54,19,4,2,1,0,0
420460815000012,18,30,39,35,14,1,1,0,1,0
420460815000013,19,45,72,51,23,10,1,0,1,0
420460815000014,26,62,73,56,31,9,5,2,0,0
420460815000015,45,96,148,66,34,12,6,3,2,0
420460815000016,24,56,66,60,27,9,2,0,0,0
420460815000017,0,0,0,0,0,0,0,0,0,0
420460815000018,20,48,74,56,17,5,0,0,0,0
420460815000019,4,14,17,10,3,1,1,0,0,0
420460815000020,18,30,43,40,16,6,2,0,0,0
420460815000021,8,26,31,38,7,1,1,0,0,0
420460815000022,25,51,71,53,23,7,0,2,0,0
420460815000023,32,66,70,54,52,17,8,3,3,3
420460815000024,10,25,28,21,10,6,2,1,0,0
420460815000025,4,8,6,17,2,2,0,0,0,0
420460815000026,0,0,0,0,0,0,0,0,0,0
420460815000027,19,64,76,72,28,4,6,5,3,1
420460815000028,0,0,0,0,0,0,0,0,0,0
420460815000029,16,48,82,71,22,11,3,2,0,0
420460815000030,22,71,82,54,28,5,4,0,0,0
420460815000031,12,39,58,45,19,2,5,0,0,1
420460815000032,44,105,159,109,67,16,15,2,3,1
420460815000033,12,30,30,31,10,2,1,1,0,1
420460815000034,3,16,33,34,17,6,2,0,0,0
420460815000035,1,15,32,28,14,3,1,0,0,0
420460815000036,18,42,41,36,13,5,1,1,0,0
420460815000037,21,51,52,75,40,16,2,3,1,0
420460815000038,25,37,85,59,33,9,1,3,0,2
420460815000039,33,57,71,47,19,6,8,0,0,0
420460815000040,22,52,72,44,26,8,2,2,0,0
420460815000041,23,62,72,82,21,10,4,1,0,0
420460815000042,26,77,113,67,55,15,3,5,0,0
420460815000043,21,52,91,78,36,11,4,1,2,0
420460815000044,25,66,76,82,40,11,4,4,1,1
420460815000045,24,75,87,95,79,37,20,7,4,3
420460815000046,20,55,83,41,18,8,4,1,0,0
420460815000047,25,44,88,51,25,8,4,4,1,0
420460815000048,16,31,39,42,21,10,2,3,1,1
420460815000049,36,59,92,78,32,16,8,1,4,0
420460815000050,22,79,96,93,71,31,15,7,3,0
420460815000051,23,56,88,79,42,10,7,3,1,0
420460815000052,13,41,41,40,20,9,5,1,0,0
420460815000053,13,42,60,46,26,8,3,2,1,0
420460815000054,20,55,67,71,19,8,2,0,2,0
420460815000055,21,77,88,96,45,22,2,3,4,0
420460815000056,14,42,65,58,40,13,4,0,2,2
420460815000057,30,65,91,74,48,30,7,3,3,1
420460815000058,14,87,91,64,21,8,0,0,0,0
420460815000059,5,32,44,34,17,5,3,1,1,1
420460815000060,1,7,5,7,1,1,0,0,0,0
420460815000061,18,38,49,57,25,13,2,0,1,0
420460815000062,4,14,15,16,8,1,1,1,0,0
420460815000063,0,0,0,0,0,0,0,0,0,0
420460815000064,1,5,3,3,1,0,0,0,0,0
420460815000065,8,21,32,29,11,5,3,1,0,0
420460815000066,40,74,90,86,29,13,4,3,0,1
420460815000067,32,71,108,84,39,10,2,0,0,2
420460815000068,38,105,160,111,63,23,9,4,0,1
420460815000069,9,61,66,43,14,4,1,3,1,0
420460815000070,18,35,49,46,28,13,2,1,1,0
420460815000071,74,168,128,61,23,3,2,1,0,0
420460815000072,12,19,30,29,4,3,0,0,0,0
420460815000073,16,74,95,68,24,6,5,2,0,0
420460815000074,8,43,77,59,22,9,0,1,0,0
420460815000075,2,7,17,13,2,1,0,0,0,0
420460815000076,7,15,25,15,5,2,0,1,0,0
420460815000077,7,27,31,25,5,5,0,0,0,1
420460815000078,14,33,54,38,16,1,2,0,1,0
420460815000079,12,41,39,23,11,5,1,0,0,0
420470705000001,22,37,35,29,11,1,1,0,0,0
420470705000002,17,49,47,32,6,2,0,0,0,0
420470705000003,34,56,50,34,19,9,1,3,0,0
420470705000004,9,27,24,13,10,1,0,0,0,0
420470705000005,31,58,57,48,15,3,0,3,0,1
420470705000006,20,71,53,41,13,5,1,0,0,0
420470705000007,17,47,26,21,9,0,0,0,0,0
420470705000008,25,81,100,54,14,5,8,1,1,0
420470705000009,16,27,36,27,5,0,1,0,0,0
420470705000010,7,24,20,19,8,5,0,2,0,0
420470705000011,25,49,37,27,6,2,0,0,0,0
420470705000012,0,0,0,0,0,0,0,0,0,0
420470705000013,0,0,0,0,0,0,0,0,0,0
420470705000016,0,0,0,0,0,0,0,0,0,0
420470705000017,7,22,37,18,5,1,1,1,0,0
420470705000018,5,34,43,39,10,4,0,0,0,0
420470705000019,9,43,54,36,20,6,1,0,0,0
420470705000020,11,45,36,27,19,5,2,0,0,0
420470705000021,23,67,57,40,24,5,3,2,0,0
420470705000022,17,47,47,37,13,6,2,0,0,0
420470705000023,13,39,37,25,5,8,0,0,0,0
420470705000024,8,22,29,23,16,5,2,0,0,0
420470705000025,34,65,41,32,11,1,1,0,0,0
420470705000026,27,59,42,27,12,1,1,0,0,0
420470705000027,18,20,34,27,6,5,0,0,0,0
420470705000028,6,20,22,8,3,1,0,0,0,0
420470705000029,8,27,28,21,8,5,0,0,0,0
420470705000030,1,2,6,3,1,2,0,0,0,0
420470705000031,1,4,8,7,2,0,0,0,0,0
420475605000001,13,55,63,40,13,0,0,0,0,0
420475605000002,0,4,0,3,1,1,0,0,0,0
420475605000003,8,20,21,32,16,7,2,0,2,0
420475605000004,5,25,22,30,15,7,0,1,0,0
420475605000005,8,22,34,38,24,12,6,1,0,0
420480605000001,41,64,53,37,4,4,0,0,0,0
420480605000002,35,88,75,53,17,9,0,1,0,0
420480605000003,21,44,41,31,11,4,1,0,0,0
420480605000004,0,0,0,0,0,0,0,0,0,0
420480605000005,16,56,61,30,8,3,0,0,0,0
420480605000006,52,43,43,28,6,0,0,0,0,0
420480605000007,14,44,51,33,9,9,1,0,0,0
420480605000008,27,69,68,56,32,15,5,2,0,1
420480605000009,7,19,26,20,11,5,7,3,0,0
420480605000010,19,19,42,40,20,12,5,2,0,1
420480605000011,24,43,38,23,14,5,3,1,0,0
420480605000012,19,55,76,59,31,14,6,1,0,3
420480605000013,13,29,31,41,11,8,4,2,3,1
420480605000014,31,45,93,68,38,17,7,2,1,3
420480605000015,6,44,52,27,11,7,1,0,0,0
420480605000016,20,64,68,55,25,8,9,1,1,1
420480605000017,19,33,50,32,14,6,0,0,2,1
420480605000018,16,41,35,27,13,5,4,0,0,0
420480605000019,23,39,51,32,20,7,4,0,1,0
420480605000020,28,66,91,47,30,16,4,1,2,0
420480605000021,31,65,77,55,18,12,3,0,1,1
420480605000022,13,43,70,49,21,13,2,2,1,1
420480605000023,27,62,88,62,29,8,0,1,1,1
420480605000024,15,50,56,38,7,4,2,0,0,0
420480605000025,27,50,57,39,9,1,2,0,0,0
420480605000026,30,55,74,45,17,4,4,1,1,0
420480605000027,21,56,38,35,6,2,2,0,0,0
420480605000028,0,0,0,0,0,0,0,0,0,0
420480605000029,23,34,46,37,21,7,5,2,1,0
420480605000030,17,54,77,51,29,21,4,5,0,4
420480605000031,8,39,43,37,16,4,6,4,1,0
420480605000032,40,83,60,62,21,8,2,0,0,0
420480605000033,26,84,79,62,29,12,6,1,0,0
420480605000034,16,29,47,40,18,6,8,2,0,0
420480605000035,6,7,13,9,2,0,0,0,0,0
420480605000036,7,20,24,10,7,2,2,0,1,0
420480605000037,0,0,0,0,0,0,0,0,0,0
420480605000038,21,45,76,63,29,14,6,3,1,2
420480605000040,20,47,56,47,34,15,10,3,0,1
420480605000041,22,44,42,48,20,4,0,0,0,0
420480605000042,12,21,38,29,15,8,5,2,2,1
420480605000043,18,25,26,36,27,11,2,4,0,3
420480605000044,0,0,0,0,0,0,0,0,0,0
420480605000045,0,0,0,0,0,0,0,0,0,0
420480605000046,0,0,0,0,0,0,0,0,0,0
420480605000047,5,16,18,11,13,4,1,2,0,0
420480605000048,10,30,36,29,13,9,2,0,0,2
420480605000049,15,38,32,22,17,6,1,2,0,2
420480605000050,4,14,15,6,6,1,0,0,0,0
420480605000051,10,32,45,42,24,4,3,1,0,0
420480605000052,26,33,31,23,8,1,0,0,0,0
420480605000053,28,45,39,22,6,5,0,0,0,0
420480605000054,31,53,43,24,7,1,0,0,0,0
420480605000055,24,47,48,27,7,1,0,0,0,0
420480605000056,9,44,52,34,15,5,0,0,0,0
420480605000057,0,0,0,0,0,0,0,0,0,0
420480605000058,9,20,36,30,20,7,5,3,1,1
420480605000059,9,40,32,31,14,6,3,0,0,0
420480605000060,20,32,35,31,13,5,1,2,0,0
420480605000061,17,37,52,49,21,7,3,1,0,0
420480605000062,20,41,52,44,19,7,3,3,0,0
420480605000063,18,27,29,28,23,6,1,1,0,0
420480605000064,14,48,64,34,17,2,0,1,1,0
420480605000065,26,59,72,34,21,3,0,1,0,0
420480605000066,14,45,49,44,18,3,1,1,1,0
420480605000067,0,0,0,0,0,0,0,0,0,0
420480605000070,6,12,32,20,9,6,2,0,0,0
420480605000071,21,54,67,51,37,14,8,0,2,0
420480605000072,0,0,0,0,0,0,0,0,0,0
420480605000073,0,0,0,0,0,0,0,0,0,0
420480605000074,0,0,0,0,0,0,0,0,0,0
420480605000075,2,5,7,2,6,0,0,0,0,0
420480613000001,6,16,36,21,9,4,2,0,0,0
420480613000002,12,36,66,51,22,3,3,1,0,0
420480617000001,2,15,11,12,5,1,0,0,0,0
420480617000002,12,22,32,20,12,4,0,0,0,0
420480617000003,8,16,21,15,12,5,3,1,2,0
420490505000001,35,68,75,64,16,7,1,3,0,1
420490505000002,37,94,76,67,18,11,3,1,0,0
420490505000003,32,75,71,54,21,10,2,2,0,0
420490505000004,24,59,51,52,15,4,3,1,0,0
420490505000005,23,46,46,36,16,2,4,2,0,0
420490505000006,1,4,5,1,2,1,0,0,0,0
420490505000007,0,2,4,1,1,0,0,0,0,0
420490505000008,0,2,6,1,2,2,2,0,0,0
420490505000009,2,13,21,20,18,13,6,2,0,0
420490505000010,6,30,36,32,12,4,3,0,0,0
420490505000011,7,19,26,17,10,2,0,1,0,0
420490505000012,8,50,30,25,13,8,1,1,1,0
420490505000013,4,24,14,23,8,8,1,0,0,0
420490505000014,9,42,36,29,21,12,4,0,0,0
420490505000015,16,51,60,57,17,15,3,0,0,1
420490515000001,18,29,39,25,12,8,3,2,0,2
420490515000002,1,26,25,27,10,8,8,1,0,0
420490515000003,8,21,32,28,19,5,2,0,0,1
420490515000004,3,27,31,38,22,9,1,2,0,0
420500105000001,20,53,87,51,18,13,2,1,0,0
420500105000002,36,74,87,41,30,8,5,0,0,0
420500105000003,32,52,54,45,32,10,6,3,0,1
420500105000004,35,64,83,57,32,12,4,3,2,1
420500105000005,22,50,67,30,24,5,1,0,1,0
420500105000006,20,46,30,35,12,7,0,0,0,0
420500105000007,56,72,75,49,23,10,6,4,3,1
420500105000008,23,59,55,40,5,5,0,0,0,0
420500105000009,33,51,47,35,8,1,1,1,0,0
420500105000010,18,44,59,43,20,3,3,0,0,0
420500105000011,44,51,56,57,20,10,6,2,2,1
420500105000012,33,56,60,38,32,11,3,3,0,0
420500105000013,31,46,60,59,43,29,11,0,3,3
420500105000014,8,14,11,6,8,1,0,0,0,2
420500105000015,21,45,31,27,12,6,6,1,2,0
420500107000001,19,33,43,26,7,2,3,0,0,0
420500107000002,13,43,48,29,24,8,1,1,0,1
420500107000003,10,34,31,28,14,3,2,2,0,0
420500107000004,12,16,24,19,17,1,0,1,1,1
420500107000005,9,18,28,13,9,8,0,1,0,0
420500107000006,0,0,0,0,0,0,0,0,0,0
420500107000007,0,0,0,0,0,0,0,0,0,0
420500109000001,7,15,7,7,2,2,0,1,0,0
420500109000002,22,32,59,43,19,9,4,0,0,0
420500109000003,22,39,30,40,20,13,2,1,0,2
420500110000001,14,13,17,2,4,3,0,0,0,0
420500110000002,8,26,23,21,10,3,1,1,0,0
420500110000003,12,29,37,29,13,3,4,0,0,0
420500110000004,8,24,23,31,14,6,2,0,0,0
420510005000001,25,59,41,43,25,15,3,1,0,0
420510005000002,16,33,18,20,10,6,2,1,0,0
420510005000003,0,0,0,0,0,0,0,0,0,0
420510005000004,0,0,0,0,0,0,0,0,0,0
420510005000005,33,55,73,52,21,16,5,1,0,0
420510005000006,9,31,26,21,13,8,5,0,1,1
420510005000007,7,26,24,29,17,7,4,1,0,0
420510005000008,5,17,21,11,6,3,2,0,1,0
420510005000009,10,27,37,32,21,5,1,1,0,0
420510005000010,9,23,17,30,13,4,5,1,0,0
420515905000001,20,56,52,51,23,9,6,2,0,1
420515905000002,26,61,63,42,17,1,1,0,0,0
420515905000003,21,67,57,45,17,9,6,0,0,0
420515905000004,11,49,46,25,8,3,1,0,0,0
420515905000005,13,44,40,23,6,5,0,1,0,0
420515905000006,8,2,9,6,2,3,0,0,1,0
420515905000007,0,0,0,0,0,0,0,0,0,0
