Cod_setor,NM_MUNICIP,areametros
420420205000216,CHAPECÓ,12638306
420420205000217,CHAPECÓ,16227262
420420205000218,CHAPECÓ,29675818
420420205000219,CHAPECÓ,18124848
420420205000220,CHAPECÓ,8343340
420420205000221,CHAPECÓ,15349662
420420205000222,CHAPECÓ,10017465
420420205000223,CHAPECÓ,22366491
420420205000224,CHAPECÓ,10694991
420420205000225,CHAPECÓ,12439606
420420205000226,CHAPECÓ,14836701
420420205000227,CHAPECÓ,22914780
420420205000228,CHAPECÓ,8937377
420420205000229,CHAPECÓ,30899445
420420205000230,CHAPECÓ,331615
420420205000231,CHAPECÓ,9829618
420420205000232,CHAPECÓ,144248
420420205000233,CHAPECÓ,97801
420420205000234,CHAPECÓ,31645
420420205000235,CHAPECÓ,23261
420420205000236,CHAPECÓ,46695
420420205000237,CHAPECÓ,78789
420420205000238,CHAPECÓ,93669
420420205000239,CHAPECÓ,94034
420420205000240,CHAPECÓ,138529
420420205000241,CHAPECÓ,274379
420420205000242,CHAPECÓ,159201
420420205000243,CHAPECÓ,859311
420420205000244,CHAPECÓ,61288
420420205000245,CHAPECÓ,143091
420420205000246,CHAPECÓ,65041
420420205000247,CHAPECÓ,70202
420420205000248,CHAPECÓ,76768
420420205000249,CHAPECÓ,92431
420420205000250,CHAPECÓ,65436
420420205000251,CHAPECÓ,188280
420420205000252,CHAPECÓ,246185
420420205000253,CHAPECÓ,154663
420420205000254,CHAPECÓ,137614
420420205000255,CHAPECÓ,259308
420420205000256,CHAPECÓ,129151
420420205000257,CHAPECÓ,82750
420420205000258,CHAPECÓ,66561
420420205000259,CHAPECÓ,59393
420420205000260,CHAPECÓ,67448
420420205000261,CHAPECÓ,95720
420420205000262,CHAPECÓ,350283
420420205000263,CHAPECÓ,122775
420420205000264,CHAPECÓ,111198
420420205000265,CHAPECÓ,148687
420420205000266,CHAPECÓ,297609
420420205000267,CHAPECÓ,112128
420420205000268,CHAPECÓ,76762
420420205000269,CHAPECÓ,86296
420420205000270,CHAPECÓ,138345
420420205000271,CHAPECÓ,67169
420420205000272,CHAPECÓ,64697
420420205000273,CHAPECÓ,67665
420420205000274,CHAPECÓ,69376
420420205000275,CHAPECÓ,167488
420420205000276,CHAPECÓ,71867
420420205000277,CHAPECÓ,60482
420420205000278,CHAPECÓ,140751
420420210000001,CHAPECÓ,1528207
420420210000002,CHAPECÓ,25911944
420420220000001,CHAPECÓ,747543
420420220000002,CHAPECÓ,24543580
420420220000003,CHAPECÓ,43220165
420420220000004,CHAPECÓ,10565633
420420225000001,CHAPECÓ,2112972
420420225000002,CHAPECÓ,19367609
420420225000003,CHAPECÓ,13708392
420420225000004,CHAPECÓ,13397196
420420240000001,CHAPECÓ,652740
420420240000002,CHAPECÓ,597902
420420240000003,CHAPECÓ,40628818
420420240000004,CHAPECÓ,3073705
420420240000005,CHAPECÓ,28542732
420420240000006,CHAPECÓ,9952253
420420240000007,CHAPECÓ,24544622
420420240000008,CHAPECÓ,46330591
420420240000009,CHAPECÓ,124497
420425105000001,COCAL DO SUL,387557
420425105000002,COCAL DO SUL,30704
420425105000003,COCAL DO SUL,106515
420425105000004,COCAL DO SUL,91841
420425105000005,COCAL DO SUL,42747
420425105000006,COCAL DO SUL,136636
420425105000007,COCAL DO SUL,305175
420425105000008,COCAL DO SUL,353824
420425105000009,COCAL DO SUL,80720
420425105000010,COCAL DO SUL,140663
420425105000011,COCAL DO SUL,103648
420425105000012,COCAL DO SUL,59757
420425105000013,COCAL DO SUL,75914
420425105000014,COCAL DO SUL,28740
420425105000015,COCAL DO SUL,108975
420425105000016,COCAL DO SUL,77463
420425105000017,COCAL DO SUL,46932
420425105000018,COCAL DO SUL,382462
420425105000019,COCAL DO SUL,385284
420425105000020,COCAL DO SUL,102950
420425105000021,COCAL DO SUL,185595
420425105000022,COCAL DO SUL,521032
420425105000023,COCAL DO SUL,392713
420425105000024,COCAL DO SUL,1718570
420425105000025,COCAL DO SUL,1108662
420425105000026,COCAL DO SUL,296284
420425105000027,COCAL DO SUL,150502
420425105000028,COCAL DO SUL,136566
420425105000029,COCAL DO SUL,215895
420425105000030,COCAL DO SUL,100184
420425105000031,COCAL DO SUL,424375
420425105000032,COCAL DO SUL,83176
420425105000033,COCAL DO SUL,250635
420425105000034,COCAL DO SUL,892880
420425105000035,COCAL DO SUL,205071
420425105000036,COCAL DO SUL,735359
420425105000037,COCAL DO SUL,241602
420425105000038,COCAL DO SUL,22520180
420425105000039,COCAL DO SUL,16785505
420425105000040,COCAL DO SUL,20520834
420425105000041,COCAL DO SUL,222969
420425105000042,COCAL DO SUL,359004
420430105000001,CONCÓRDIA,174381
420430105000002,CONCÓRDIA,84954
420430105000003,CONCÓRDIA,58213
420430105000004,CONCÓRDIA,140828
420430105000019,CONCÓRDIA,621597
420430105000020,CONCÓRDIA,148885
420430105000021,CONCÓRDIA,344042
420430105000022,CONCÓRDIA,56098
420430105000023,CONCÓRDIA,108319
420430105000024,CONCÓRDIA,127505
420430105000025,CONCÓRDIA,74542
420430105000026,CONCÓRDIA,110686
420430105000027,CONCÓRDIA,82784
420430105000028,CONCÓRDIA,95357
420430105000029,CONCÓRDIA,198239
420430105000030,CONCÓRDIA,171684
420430105000031,CONCÓRDIA,62395
420430105000032,CONCÓRDIA,128823
420430105000033,CONCÓRDIA,237739
420430105000034,CONCÓRDIA,185977
420430105000035,CONCÓRDIA,127906
420430105000036,CONCÓRDIA,110792
420430105000037,CONCÓRDIA,96398
420430105000038,CONCÓRDIA,119829
420430105000039,CONCÓRDIA,142576
420430105000040,CONCÓRDIA,298250
420430105000041,CONCÓRDIA,418380
420430105000042,CONCÓRDIA,246098
420430105000043,CONCÓRDIA,194287
420430105000044,CONCÓRDIA,852842
420430105000045,CONCÓRDIA,242552
420430105000046,CONCÓRDIA,81988
420430105000047,CONCÓRDIA,63415
420430105000048,CONCÓRDIA,152881
420430105000049,CONCÓRDIA,1844022
420430105000050,CONCÓRDIA,166386
420430105000051,CONCÓRDIA,122708
420430105000052,CONCÓRDIA,1056896
420430105000053,CONCÓRDIA,180558
420430105000054,CONCÓRDIA,86268
420430105000055,CONCÓRDIA,134010
420430105000056,CONCÓRDIA,168472
420430105000057,CONCÓRDIA,129369
420430105000058,CONCÓRDIA,1661836
420430105000070,CONCÓRDIA,126741
420430105000071,CONCÓRDIA,100046
420430105000072,CONCÓRDIA,316872
420430105000073,CONCÓRDIA,1027457
420430105000074,CONCÓRDIA,102367
420430105000075,CONCÓRDIA,188448
420430105000076,CONCÓRDIA,498587
420430105000077,CONCÓRDIA,1212334
420430105000078,CONCÓRDIA,2019541
420430105000079,CONCÓRDIA,6803720
420430105000080,CONCÓRDIA,8124128
420430105000081,CONCÓRDIA,7316248
420430105000082,CONCÓRDIA,102469
420430105000083,CONCÓRDIA,190738
420430105000084,CONCÓRDIA,6958877
420430105000085,CONCÓRDIA,23593469
420430105000086,CONCÓRDIA,115087
420430105000087,CONCÓRDIA,26504788
420430105000088,CONCÓRDIA,25489225
420430105000089,CONCÓRDIA,15870826
420430105000090,CONCÓRDIA,2900296
420430105000091,CONCÓRDIA,9722140
420430105000092,CONCÓRDIA,27104811
420430105000093,CONCÓRDIA,37395172
420430105000094,CONCÓRDIA,18924513
420430105000095,CONCÓRDIA,26574305
420430105000096,CONCÓRDIA,23286280
420430105000097,CONCÓRDIA,28658104
420430105000098,CONCÓRDIA,29614331
420430105000099,CONCÓRDIA,19624266
420430105000100,CONCÓRDIA,21327164
420430105000101,CONCÓRDIA,109803
420430105000102,CONCÓRDIA,124488
420430105000103,CONCÓRDIA,348918
420430105000104,CONCÓRDIA,1117299
420430105000105,CONCÓRDIA,4059036
420430105000106,CONCÓRDIA,992891
420430105000107,CONCÓRDIA,385188
420430105000108,CONCÓRDIA,393532
420430105000109,CONCÓRDIA,54781
420430105000110,CONCÓRDIA,4293515
420430105000111,CONCÓRDIA,415366
420430105000112,CONCÓRDIA,479925
420430105000113,CONCÓRDIA,318175
420430105000114,CONCÓRDIA,210783
420430105000115,CONCÓRDIA,44942
420430105000116,CONCÓRDIA,353202
420430105000117,CONCÓRDIA,43274
420430105000118,CONCÓRDIA,1212775
420430105000119,CONCÓRDIA,307755
420430105000120,CONCÓRDIA,514176
420430105000121,CONCÓRDIA,198237
420430105000122,CONCÓRDIA,213107
420430105000123,CONCÓRDIA,1071482
420430105000124,CONCÓRDIA,675266
420430105000125,CONCÓRDIA,347299
420430105000126,CONCÓRDIA,2216004
420430105000127,CONCÓRDIA,227559
420430115000001,CONCÓRDIA,959969
420430115000002,CONCÓRDIA,23636868
420430115000003,CONCÓRDIA,30484628
420430115000004,CONCÓRDIA,37408284
420430120000001,CONCÓRDIA,679018
420430120000002,CONCÓRDIA,24966746
420430120000003,CONCÓRDIA,24109813
420430120000004,CONCÓRDIA,26774112
420430120000005,CONCÓRDIA,27160264
420430125000001,CONCÓRDIA,229788
420430125000002,CONCÓRDIA,44840716
420430135000001,CONCÓRDIA,1840720
420430135000002,CONCÓRDIA,18073719
420430135000003,CONCÓRDIA,20712374
420430135000004,CONCÓRDIA,339955
420430140000001,CONCÓRDIA,491049
420430140000002,CONCÓRDIA,19782213
420430140000003,CONCÓRDIA,21431355
420430140000004,CONCÓRDIA,20252780
420430140000005,CONCÓRDIA,17800897
420430140000006,CONCÓRDIA,26785539
420435005000001,CORDILHEIRA ALTA,118898
420435005000002,CORDILHEIRA ALTA,5596766
420435005000003,CORDILHEIRA ALTA,477984
420435005000004,CORDILHEIRA ALTA,24242685
420435005000005,CORDILHEIRA ALTA,13142631
420435005000006,CORDILHEIRA ALTA,24202120
420435005000007,CORDILHEIRA ALTA,14721188
420435005000008,CORDILHEIRA ALTA,343850
420440005000001,CORONEL FREITAS,698242
420440005000002,CORONEL FREITAS,1654436
420440005000003,CORONEL FREITAS,355080
420440005000004,CORONEL FREITAS,463818
420440005000005,CORONEL FREITAS,555161
420440005000006,CORONEL FREITAS,287536
420440005000007,CORONEL FREITAS,16367694
420440005000008,CORONEL FREITAS,15773424
420440005000009,CORONEL FREITAS,32338497
420440005000010,CORONEL FREITAS,24018279
420440005000011,CORONEL FREITAS,19067936
420440005000012,CORONEL FREITAS,32763
420440005000013,CORONEL FREITAS,20071150
420440005000014,CORONEL FREITAS,29735321
420440005000015,CORONEL FREITAS,20583508
420440005000016,CORONEL FREITAS,12299242
420440005000017,CORONEL FREITAS,35825006
420440005000018,CORONEL FREITAS,325379
420440005000019,CORONEL FREITAS,376879
420440005000020,CORONEL FREITAS,206772
420440005000021,CORONEL FREITAS,6323
420440005000022,CORONEL FREITAS,189840
420440005000023,CORONEL FREITAS,1190714
420440005000024,CORONEL FREITAS,1078643
420440005000025,CORONEL FREITAS,112686
420440005000026,CORONEL FREITAS,271263
420440005000027,CORONEL FREITAS,23260
420440005000028,CORONEL FREITAS,42047
420445905000001,CORONEL MARTINS,791523
420445905000002,CORONEL MARTINS,39920820
420445905000003,CORONEL MARTINS,43602129
420445905000004,CORONEL MARTINS,22142192
420445905000005,CORONEL MARTINS,829736
420450905000001,CORUPÁ,510147
420450905000002,CORUPÁ,1565130
420450905000003,CORUPÁ,510089
420450905000004,CORUPÁ,483863
420450905000005,CORUPÁ,157262
420450905000006,CORUPÁ,1192873
420450905000007,CORUPÁ,1706431
420450905000008,CORUPÁ,462268
420450905000009,CORUPÁ,1459499
420450905000010,CORUPÁ,178766
420450905000011,CORUPÁ,237472
420450905000012,CORUPÁ,94462
420450905000013,CORUPÁ,5271
420450905000014,CORUPÁ,119344
420450905000015,CORUPÁ,855483
420450905000016,CORUPÁ,1086564
420450905000017,CORUPÁ,39111244
420450905000018,CORUPÁ,25560048
420450905000019,CORUPÁ,10391938
420450905000020,CORUPÁ,45838114
420450905000021,CORUPÁ,38458263
420450905000022,CORUPÁ,41839529
420450905000023,CORUPÁ,101246010
420450905000024,CORUPÁ,53742774
420450905000025,CORUPÁ,5401205
420450905000026,CORUPÁ,20019958
420450905000027,CORUPÁ,180246
420450905000028,CORUPÁ,228638
420450905000029,CORUPÁ,471701
420450905000030,CORUPÁ,477099
420460815000068,CRICIÚMA,884124
420460815000069,CRICIÚMA,816799
420460815000070,CRICIÚMA,195932
420460815000071,CRICIÚMA,895417
420460815000072,CRICIÚMA,1098308
420460815000073,CRICIÚMA,957765
420460815000074,CRICIÚMA,989336
420460815000075,CRICIÚMA,40361
420460815000076,CRICIÚMA,63469
420460815000077,CRICIÚMA,108627
420460815000078,CRICIÚMA,873741
420540705000068,FLORIANÓPOLIS,10122
420540705000069,FLORIANÓPOLIS,20104
420540705000070,FLORIANÓPOLIS,110987
420540705000071,FLORIANÓPOLIS,247161
420540705000072,FLORIANÓPOLIS,73522
420540705000073,FLORIANÓPOLIS,58701
420540705000074,FLORIANÓPOLIS,124117
420540705000075,FLORIANÓPOLIS,50500
420540705000076,FLORIANÓPOLIS,46839
420540705000077,FLORIANÓPOLIS,85369
420540710000034,FLORIANÓPOLIS,195204
420540710000035,FLORIANÓPOLIS,403249
420540710000036,FLORIANÓPOLIS,294977
420540712000001,FLORIANÓPOLIS,450388
420540712000002,FLORIANÓPOLIS,622871
420540712000003,FLORIANÓPOLIS,674222
420540712000004,FLORIANÓPOLIS,932702
420540712000005,FLORIANÓPOLIS,918569
420540712000006,FLORIANÓPOLIS,701900
420670205000012,HERVAL D'OESTE,113134
420670205000013,HERVAL D'OESTE,95648
420670205000014,HERVAL D'OESTE,63248
420670205000015,HERVAL D'OESTE,57000
420670205000016,HERVAL D'OESTE,65963
420670205000017,HERVAL D'OESTE,73287
420670205000018,HERVAL D'OESTE,384246
420670205000019,HERVAL D'OESTE,98241
420670205000020,HERVAL D'OESTE,7541
420670205000021,HERVAL D'OESTE,118655
420700705000083,IÇARA,1334413
420700705000084,IÇARA,2866295
420700705000085,IÇARA,3338681
420700705000086,IÇARA,1103666
420720505000013,IMARUÍ,3822324
420720505000014,IMARUÍ,6152403
420720505000015,IMARUÍ,18917980
420720505000016,IMARUÍ,19608708
420720505000017,IMARUÍ,13514345
420750205000081,INDAIAL,637376
420750205000082,INDAIAL,93591
420750205000083,INDAIAL,58658
420750205000084,INDAIAL,2047773
420750205000085,INDAIAL,353855
420750205000086,INDAIAL,764474
420750205000087,INDAIAL,19232101
420757705000001,IOMERÊ,708589
420757705000002,IOMERÊ,39034099
420757705000003,IOMERÊ,35508663
420757705000004,IOMERÊ,38282402
420757705000005,IOMERÊ,31564
420450905000031,CORUPÁ,165325
420450905000032,CORUPÁ,676241
420450905000033,CORUPÁ,519741
420450905000034,CORUPÁ,102295
420450905000035,CORUPÁ,686156
420450905000036,CORUPÁ,1081101
420450905000037,CORUPÁ,1085367
420450905000038,CORUPÁ,526890
420450905000039,CORUPÁ,2240566
420450905000040,CORUPÁ,31209
420450905000041,CORUPÁ,807471
420450905000042,CORUPÁ,263458
420450905000043,CORUPÁ,968643
420455805000001,CORREIA PINTO,241004
420455805000002,CORREIA PINTO,1039672
420455805000003,CORREIA PINTO,6058986
420455805000004,CORREIA PINTO,957748
420455805000005,CORREIA PINTO,131553
420455805000006,CORREIA PINTO,241451
420455805000007,CORREIA PINTO,222211
420455805000008,CORREIA PINTO,156385
420455805000009,CORREIA PINTO,141083
420455805000010,CORREIA PINTO,762371
420455805000011,CORREIA PINTO,2171848
420455805000012,CORREIA PINTO,108150
420455805000013,CORREIA PINTO,143867
420455805000014,CORREIA PINTO,62765434
420455805000015,CORREIA PINTO,160688333
420455805000016,CORREIA PINTO,95390656
420455805000017,CORREIA PINTO,75664494
420455805000018,CORREIA PINTO,53648171
420455805000019,CORREIA PINTO,106972128
420455805000020,CORREIA PINTO,80963214
420455805000021,CORREIA PINTO,128240
420455805000022,CORREIA PINTO,2061509
420460805000001,CRICIÚMA,94640
420460805000002,CRICIÚMA,120211
420460805000003,CRICIÚMA,110049
420460805000004,CRICIÚMA,82834
420460805000005,CRICIÚMA,52168
420460805000006,CRICIÚMA,80584
420460805000007,CRICIÚMA,82578
420460805000008,CRICIÚMA,24225
420460805000009,CRICIÚMA,55539
420460805000010,CRICIÚMA,15526
420460805000011,CRICIÚMA,29049
420460805000012,CRICIÚMA,13121
420460805000013,CRICIÚMA,7981
420460805000014,CRICIÚMA,66303
420460805000015,CRICIÚMA,19868
420460805000016,CRICIÚMA,19087
420460805000017,CRICIÚMA,22656
420460805000018,CRICIÚMA,33807
420460805000019,CRICIÚMA,105758
420460805000020,CRICIÚMA,65218
420460805000021,CRICIÚMA,53431
420460805000022,CRICIÚMA,151059
420460805000023,CRICIÚMA,84577
420460805000024,CRICIÚMA,104766
420460805000025,CRICIÚMA,53225
420460805000026,CRICIÚMA,110447
420460805000027,CRICIÚMA,17736
420460805000028,CRICIÚMA,51660
420460805000029,CRICIÚMA,198518
420460805000030,CRICIÚMA,47010
420460805000031,CRICIÚMA,87397
420460805000032,CRICIÚMA,86021
420460805000033,CRICIÚMA,166401
420460805000034,CRICIÚMA,215872
420460805000035,CRICIÚMA,24118
420460805000036,CRICIÚMA,39916
420460805000037,CRICIÚMA,17791
420460805000038,CRICIÚMA,52909
420460805000039,CRICIÚMA,61114
420460805000040,CRICIÚMA,13980
420460805000041,CRICIÚMA,149317
420460805000042,CRICIÚMA,99315
420460805000043,CRICIÚMA,704914
420460805000044,CRICIÚMA,141971
420460805000045,CRICIÚMA,105302
420460805000046,CRICIÚMA,220298
420460805000047,CRICIÚMA,96698
420460805000048,CRICIÚMA,152831
420460805000049,CRICIÚMA,329010
420460805000050,CRICIÚMA,164252
420460805000051,CRICIÚMA,83728
420460805000052,CRICIÚMA,164509
420460805000053,CRICIÚMA,262180
420460805000054,CRICIÚMA,254520
420460805000055,CRICIÚMA,427399
420460805000056,CRICIÚMA,421243
420460805000057,CRICIÚMA,168448
420460805000058,CRICIÚMA,108485
420460805000059,CRICIÚMA,280977
420460805000060,CRICIÚMA,178943
420460805000061,CRICIÚMA,133286
420460805000062,CRICIÚMA,160103
420460805000063,CRICIÚMA,314320
420460805000064,CRICIÚMA,276150
420460805000065,CRICIÚMA,499952
420460805000066,CRICIÚMA,202841
420460805000067,CRICIÚMA,427301
420460805000068,CRICIÚMA,1022237
420460805000069,CRICIÚMA,246241
420460805000070,CRICIÚMA,323252
420460805000071,CRICIÚMA,138516
420460805000072,CRICIÚMA,513626
420460805000073,CRICIÚMA,72717
420460805000074,CRICIÚMA,116872
420460805000075,CRICIÚMA,659243
420460805000076,CRICIÚMA,473576
420460805000077,CRICIÚMA,409095
420460805000078,CRICIÚMA,567069
420460805000079,CRICIÚMA,282561
420460805000080,CRICIÚMA,392173
420460805000081,CRICIÚMA,123438
420460805000082,CRICIÚMA,124024
420460805000083,CRICIÚMA,364268
420460805000084,CRICIÚMA,540125
420460805000085,CRICIÚMA,1470234
420460805000086,CRICIÚMA,730499
420460805000087,CRICIÚMA,343370
420460805000088,CRICIÚMA,154908
420460805000089,CRICIÚMA,392392
420460805000090,CRICIÚMA,98116
420460805000091,CRICIÚMA,203405
420460805000092,CRICIÚMA,413466
420460805000093,CRICIÚMA,100330
420460805000094,CRICIÚMA,335802
420460805000095,CRICIÚMA,283037
420460805000096,CRICIÚMA,420848
420460805000097,CRICIÚMA,82541
420460805000098,CRICIÚMA,134429
420460805000099,CRICIÚMA,195500
420460805000100,CRICIÚMA,340415
420460805000101,CRICIÚMA,179368
420460805000102,CRICIÚMA,67157
420460805000103,CRICIÚMA,62223
420460805000104,CRICIÚMA,309405
420460805000105,CRICIÚMA,127352
420460805000106,CRICIÚMA,375965
420460805000107,CRICIÚMA,115671
420460805000108,CRICIÚMA,223994
420460805000109,CRICIÚMA,164482
420460805000110,CRICIÚMA,200737
420460805000111,CRICIÚMA,338603
420460805000112,CRICIÚMA,263357
420460805000113,CRICIÚMA,2329
420460805000114,CRICIÚMA,2385
420460805000115,CRICIÚMA,518794
420460805000116,CRICIÚMA,205618
420460805000117,CRICIÚMA,430545
420460805000118,CRICIÚMA,728165
420460805000119,CRICIÚMA,182954
420460805000120,CRICIÚMA,236340
420460805000121,CRICIÚMA,138961
420460805000122,CRICIÚMA,335309
420460805000123,CRICIÚMA,11765
420460805000124,CRICIÚMA,14040
420460805000125,CRICIÚMA,449404
420460805000126,CRICIÚMA,290000
420460805000127,CRICIÚMA,320359
420460805000128,CRICIÚMA,882887
420460805000129,CRICIÚMA,425428
420460805000130,CRICIÚMA,225052
420460805000131,CRICIÚMA,77610
420460805000132,CRICIÚMA,123283
420460805000133,CRICIÚMA,186308
420460805000134,CRICIÚMA,714822
420460805000135,CRICIÚMA,135542
420460805000136,CRICIÚMA,140257
420460805000137,CRICIÚMA,104802
420460805000138,CRICIÚMA,397333
420460805000139,CRICIÚMA,116006
420460805000140,CRICIÚMA,99461
420460805000141,CRICIÚMA,291322
420460805000142,CRICIÚMA,1597682
420460805000143,CRICIÚMA,407624
420460805000144,CRICIÚMA,140954
420460805000145,CRICIÚMA,365603
420460805000146,CRICIÚMA,730579
420460805000147,CRICIÚMA,1251694
420460805000148,CRICIÚMA,1249185
420460805000149,CRICIÚMA,539173
420460805000150,CRICIÚMA,613796
420460805000151,CRICIÚMA,512676
420460805000152,CRICIÚMA,1311750
420460805000153,CRICIÚMA,1298667
420460805000154,CRICIÚMA,1159763
420460805000155,CRICIÚMA,3754912
420460805000156,CRICIÚMA,1118451
420460805000157,CRICIÚMA,2603847
420460805000158,CRICIÚMA,542993
420460805000159,CRICIÚMA,2791380
420460805000160,CRICIÚMA,253707
420460805000161,CRICIÚMA,2984843
420460805000162,CRICIÚMA,1143448
420460805000163,CRICIÚMA,1045907
420460805000164,CRICIÚMA,1630343
420460805000165,CRICIÚMA,2396326
420460805000166,CRICIÚMA,1768509
420460805000167,CRICIÚMA,1369199
420460805000168,CRICIÚMA,2948230
420460805000169,CRICIÚMA,2104461
420460805000170,CRICIÚMA,3061306
