Cod_setor,domi1V001,domi1V002,domi1V003,domi1V004,domi1V005,domi1V006,domi1V007,domi1V008,domi1V009,domi1V010,domi1V011
420460805000032,455,455,79,0,376,338,55,46,0,12,4
420460805000033,705,684,658,0,26,447,31,122,3,74,7
420460805000034,596,596,428,0,166,323,28,170,2,73,0
420460805000035,821,821,27,0,794,589,101,120,1,10,0
420460805000036,406,406,34,0,372,188,33,174,6,5,0
420460805000037,679,679,8,0,671,409,92,159,4,15,0
420460805000038,471,471,41,0,430,302,63,96,1,9,0
420460805000039,380,380,17,0,363,220,43,111,0,3,3
420460805000040,512,512,6,0,506,329,80,98,0,5,0
420460805000041,610,610,287,5,318,509,30,66,0,5,0
420460805000042,688,688,276,0,412,488,59,91,3,47,0
420460805000043,756,756,624,0,132,536,68,118,3,31,0
420460805000044,862,857,255,0,602,636,109,107,0,5,0
420460805000045,406,336,324,0,12,250,18,58,1,7,2
420460805000046,867,867,581,0,286,614,86,139,9,16,3
420460805000047,382,382,154,0,228,228,49,82,8,15,0
420460805000048,596,590,457,0,133,399,61,110,3,17,0
420460805000049,652,645,477,0,168,420,38,152,5,30,0
420460805000050,777,777,732,0,45,613,47,108,0,9,0
420460805000051,431,431,132,0,299,241,84,86,4,16,0
420460805000052,403,403,197,0,199,221,30,145,0,2,5
420460805000053,828,828,828,0,0,623,42,92,3,66,2
420460805000054,728,724,724,0,0,595,0,81,0,48,0
420460805000055,791,791,766,0,25,576,27,93,2,73,20
420460805000056,1209,1209,1206,0,2,948,84,104,0,70,3
420460805000057,865,865,731,0,134,595,37,180,4,46,3
420460805000058,579,579,575,0,4,417,37,96,0,29,0
420460805000059,590,589,587,0,2,428,64,76,0,14,7
420460805000060,766,766,719,0,44,426,53,216,0,71,0
420460805000061,543,543,466,0,77,345,6,177,2,13,0
420460805000062,629,629,582,0,47,442,51,83,0,53,0
420460805000063,431,431,337,0,94,351,34,31,1,10,4
420460805000064,902,902,861,0,41,643,43,173,2,41,0
420460805000065,521,521,521,0,0,424,33,56,2,6,0
420460805000066,249,249,155,11,83,196,26,18,7,2,0
420460805000067,425,425,370,0,55,259,17,116,7,26,0
420460805000068,900,900,879,0,21,743,30,99,8,20,0
420460805000069,813,813,647,0,166,517,31,223,0,42,0
420460805000070,597,597,553,0,44,494,50,35,4,14,0
420460805000071,488,488,481,0,7,322,42,73,4,43,4
420460805000072,1136,1136,1005,4,127,890,75,171,0,0,0
420460805000073,145,145,145,0,0,117,8,16,0,4,0
420460805000074,597,594,518,0,76,394,6,171,0,17,6
420460805000075,443,433,382,0,51,288,12,91,5,37,0
420460805000076,544,544,481,0,63,352,62,107,6,17,0
420460805000077,777,748,697,0,51,539,84,112,0,13,0
420460805000078,1006,1006,765,5,236,643,276,60,7,18,2
420460805000079,546,546,546,0,0,397,57,56,0,36,0
420460805000080,679,679,679,0,0,522,46,75,1,32,3
420460805000081,717,717,717,0,0,595,46,53,1,22,0
420460805000082,705,705,705,0,0,568,91,30,0,16,0
420460805000083,850,850,850,0,0,705,86,35,0,24,0
420460805000084,725,724,724,0,0,568,108,32,5,11,0
420460805000085,536,536,521,7,0,365,40,106,6,11,8
420460805000086,431,430,410,0,20,356,5,55,4,10,0
420460805000087,659,659,592,0,67,459,44,111,2,35,8
420460805000088,318,318,252,0,66,161,15,134,0,8,0
420460805000089,488,488,488,0,0,371,54,31,7,17,8
420460805000090,824,824,824,0,0,699,25,49,0,47,4
420460805000091,476,476,476,0,0,361,16,86,0,13,0
420460805000092,792,792,693,0,81,550,64,156,4,18,0
420460805000093,732,726,377,0,349,355,159,173,14,25,0
420460805000094,477,477,133,0,333,281,48,122,4,22,0
420460805000095,732,732,722,0,10,485,42,156,4,45,0
420460805000096,521,512,508,0,4,391,37,44,0,40,0
420460805000097,667,667,647,0,20,517,33,93,18,6,0
420460805000098,737,736,733,0,3,546,56,74,0,60,0
420460805000099,825,810,808,0,0,560,35,162,3,50,0
420460805000100,882,882,809,0,46,618,51,158,2,46,7
420460805000101,1245,1245,1199,46,0,957,72,122,0,94,0
420460805000102,233,233,233,0,0,190,16,15,0,12,0
420460805000103,899,171,171,0,0,99,27,32,0,13,0
420460805000104,905,905,861,0,44,690,2,193,0,15,5
420460805000105,478,478,425,0,53,330,7,138,0,3,0
420460805000106,754,754,754,0,0,592,54,74,0,34,0
420460805000107,692,692,677,0,13,491,51,65,0,85,0
420460805000108,1089,1089,1081,0,8,782,102,129,0,76,0
420460805000109,942,942,925,0,17,783,36,67,0,55,1
420460805000110,965,965,952,4,0,823,40,73,0,29,0
420460805000111,1143,1143,1134,0,9,826,103,155,0,51,8
420460805000112,759,759,756,0,3,500,71,123,4,45,16
420460805000113,533,533,6,0,527,212,213,86,0,22,0
420460805000114,416,416,3,3,410,194,162,59,0,1,0
420460805000115,808,808,808,0,0,520,77,104,0,102,5
420460805000116,970,968,968,0,0,806,7,92,0,63,0
420460805000117,1019,1019,1019,0,0,758,106,117,9,29,0
420460805000118,970,970,967,0,3,789,65,86,0,30,0
420460805000119,181,179,171,0,8,131,24,18,6,0,0
420460805000120,955,955,955,0,0,775,50,77,0,53,0
420460805000121,451,451,441,0,10,314,24,85,0,28,0
420460805000122,851,851,838,0,13,710,0,114,1,26,0
420460805000123,120,120,120,0,0,116,0,4,0,0,0
420460805000124,76,76,76,0,0,70,0,3,0,3,0
420460805000125,1157,1157,1152,0,5,945,68,111,5,25,3
420460805000126,713,713,713,0,0,542,50,92,7,13,9
420460805000127,757,756,753,0,3,521,31,132,3,69,0
420460805000128,907,904,904,0,0,682,25,155,4,38,0
420460805000129,350,347,306,0,9,247,3,80,6,11,0
420460805000130,519,519,503,0,16,369,14,105,0,31,0
420460805000131,433,433,375,0,39,298,7,120,0,8,0
420460805000132,635,635,632,0,3,465,9,104,11,46,0
420460805000133,757,753,721,0,32,566,33,115,0,39,0
420460805000134,340,340,340,0,0,265,4,50,8,13,0
420460805000135,702,702,675,0,27,568,21,88,6,17,2
420460805000136,663,663,645,0,18,507,34,78,0,44,0
420460805000137,588,588,588,0,0,442,31,75,1,39,0
420460805000138,1017,1017,1017,0,0,863,62,72,3,17,0
420460805000139,709,709,696,4,5,599,31,76,0,3,0
420460805000140,878,869,831,0,38,742,10,63,0,54,0
420460805000141,1059,1047,1015,29,3,920,13,61,0,53,0
420460805000142,920,917,907,0,10,778,24,75,0,40,0
420460805000143,1096,1096,1093,0,3,937,54,86,0,17,2
420460805000144,857,857,855,0,2,704,47,69,0,37,0
420460805000145,1302,1302,1297,0,5,674,534,76,0,10,8
420460805000146,309,308,308,0,0,202,18,58,6,24,0
420460805000147,722,700,689,0,11,522,71,61,12,32,2
420460805000148,527,527,527,0,0,390,35,69,5,27,1
420460805000149,1080,1070,1030,0,40,865,70,133,0,2,0
420460805000150,1028,1009,942,0,67,805,3,170,6,21,4
420460805000151,614,0,0,0,0,0,0,0,0,0,0
420460805000152,617,616,605,0,11,515,29,26,10,36,0
420460805000153,929,929,926,0,3,757,100,39,0,28,5
420460805000154,853,853,849,4,0,663,85,88,4,13,0
420460805000155,441,441,440,0,1,389,0,39,1,12,0
420460805000156,1082,1082,1082,0,0,923,35,61,3,60,0
420460805000157,284,0,0,0,0,0,0,0,0,0,0
420460805000158,619,619,604,0,13,472,87,33,2,18,7
420460805000159,150,150,150,0,0,118,0,5,22,0,5
420460805000160,414,414,414,0,0,296,25,83,0,10,0
420460805000161,255,255,255,0,0,210,24,19,0,2,0
420460805000162,535,535,534,0,1,454,20,39,3,19,0
420460805000163,77,76,69,0,7,62,3,4,4,3,0
420460805000164,173,173,173,0,0,143,6,15,9,0,0
420460805000165,113,113,113,0,0,109,4,0,0,0,0
420460805000166,300,300,300,0,0,238,20,38,0,4,0
420460805000167,1081,1078,1068,0,10,781,95,155,0,47,0
420460805000168,174,169,169,0,0,144,0,12,9,4,0
420460805000169,37,37,37,0,0,22,0,8,7,0,0
420460805000170,499,497,493,0,4,392,17,53,9,26,0
420460805000171,860,860,842,0,18,577,93,157,0,33,0
420460805000172,806,806,786,0,19,543,62,153,2,41,5
420460805000173,428,427,427,0,0,319,28,56,0,24,0
420460805000174,80,80,80,0,0,64,0,4,0,12,0
420460805000175,936,932,927,0,5,657,104,106,31,34,0
420460805000176,597,594,594,0,0,366,52,126,0,39,11
420460805000177,1223,1223,1219,0,4,924,53,203,8,35,0
420460805000178,127,127,127,0,0,105,0,14,3,5,0
420460805000179,614,614,614,0,0,523,9,45,10,27,0
420460805000181,428,428,428,0,0,342,31,47,0,7,1
420460805000182,518,518,518,0,0,476,5,24,0,13,0
420460805000183,556,556,556,0,0,402,67,60,7,20,0
420460805000184,6,0,0,0,0,0,0,0,0,0,0
420460805000185,73,73,73,0,0,64,0,1,5,3,0
420460805000186,741,741,741,0,0,634,6,63,0,38,0
420460805000187,480,480,477,3,0,423,0,27,19,11,0
420460805000188,945,939,927,0,12,772,37,91,3,36,0
420460805000189,181,181,181,0,0,144,10,10,11,6,0
420460805000190,792,792,792,0,0,747,12,27,4,2,0
420460805000191,27,27,27,0,0,26,1,0,0,0,0
420460805000192,259,250,250,0,0,192,19,12,13,14,0
420460805000193,344,338,334,0,4,289,5,26,10,6,2
420460805000194,27,27,27,0,0,26,0,0,0,1,0
420460805000195,709,703,703,0,0,534,28,119,10,6,6
420460805000196,604,604,435,169,0,517,29,24,30,0,4
420460805000197,15,0,0,0,0,0,0,0,0,0,0
420460805000198,328,324,324,0,0,306,0,5,8,5,0
420460805000199,392,392,356,36,0,353,0,9,22,8,0
420460805000200,862,439,439,0,0,367,4,37,5,26,0
420460805000201,210,210,210,0,0,186,0,14,0,7,3
420460805000202,359,359,359,0,0,336,0,13,7,3,0
420460805000203,400,400,400,0,0,339,5,23,20,13,0
420460805000204,127,127,127,0,0,115,0,2,3,7,0
420460805000205,580,580,28,0,552,319,136,109,3,11,2
420460805000206,543,543,33,0,510,290,137,104,0,12,0
420460805000207,273,273,35,0,238,85,125,55,0,8,0
420460805000208,319,319,9,0,310,188,56,58,4,8,5
420460805000209,622,622,9,0,613,399,81,127,0,15,0
420460805000210,460,460,8,0,452,256,87,104,0,13,0
420460805000211,357,357,20,0,337,181,69,94,0,13,0
420460805000212,389,389,29,0,356,225,5,142,0,16,1
420460805000213,469,469,4,0,465,306,92,61,0,10,0
420460805000214,442,442,387,0,55,387,5,16,26,8,0
420460805000215,418,418,15,2,401,260,43,110,0,5,0
420460805000216,396,395,230,0,165,220,21,138,2,14,0
420460805000217,483,483,89,0,394,33,353,82,0,10,5
420460805000218,588,588,161,0,427,107,456,16,0,7,2
420460805000219,636,636,194,4,438,423,117,89,2,5,0
420460805000220,656,656,618,26,9,520,31,77,3,24,1
420460805000221,642,642,595,0,47,502,0,117,0,23,0
420460805000222,597,597,597,0,0,499,21,54,0,23,0
420460805000223,551,551,105,0,446,286,141,95,4,25,0
420460805000224,229,229,156,0,73,121,0,101,0,6,1
420460805000225,601,601,593,0,8,514,5,49,0,30,3
420460805000226,525,525,525,0,0,420,11,87,0,7,0
420460805000227,192,192,138,29,25,124,6,59,0,3,0
420460805000228,480,480,6,0,474,260,59,132,0,29,0
420460805000229,293,293,293,0,0,204,6,50,0,33,0
420460805000230,251,251,251,0,0,189,18,13,16,15,0
420460805000231,321,321,321,0,0,249,23,17,29,3,0
420460805000232,387,387,387,0,0,342,9,34,0,2,0
420460805000233,24,24,24,0,0,21,0,0,3,0,0
420460805000234,478,478,465,0,13,312,43,111,3,9,0
420460805000235,421,421,421,0,0,379,5,15,3,19,0
420460815000001,602,602,594,0,8,453,41,60,6,38,4
420460815000002,268,268,225,0,43,213,8,34,0,13,0
420460815000003,1010,996,996,0,0,789,80,76,1,48,2
420460815000004,833,833,833,0,0,706,19,71,0,37,0
420460815000005,731,731,731,0,0,627,3,74,0,27,0
420460815000006,643,643,643,0,0,439,103,87,8,6,0
420460815000007,945,945,930,4,11,840,27,65,0,13,0
420460815000008,1038,1038,1038,0,0,776,117,100,0,45,0
420460815000009,818,818,818,0,0,602,62,112,0,42,0
420460815000010,630,630,600,0,30,476,25,89,0,40,0
420460815000011,742,742,684,0,58,612,26,60,0,44,0
420460815000012,427,427,397,0,30,356,21,17,0,33,0
420460815000013,723,720,718,0,2,571,30,80,14,25,0
420460815000014,853,853,853,0,0,621,42,119,0,71,0
420460815000015,1274,1271,1271,0,0,1009,103,72,5,65,17
420460815000016,777,777,773,0,4,605,116,43,0,13,0
420460815000017,513,0,0,0,0,0,0,0,0,0,0
420460815000018,677,677,677,0,0,577,64,29,0,7,0
420460815000019,151,151,151,0,0,98,37,11,0,5,0
420460815000020,497,497,497,0,0,300,124,56,0,17,0
420460815000021,353,353,353,0,0,329,0,18,0,6,0
420460815000022,725,725,725,0,0,568,55,35,3,60,4
420460815000023,1090,1090,1051,0,37,943,5,100,0,42,0
420460815000024,336,336,336,0,0,302,0,11,10,13,0
420460815000025,128,128,128,0,0,106,5,7,0,10,0
420460815000026,17,0,0,0,0,0,0,0,0,0,0
420460815000027,952,952,952,0,0,805,3,83,16,45,0
420460815000028,38,0,0,0,0,0,0,0,0,0,0
420460815000029,855,855,855,0,0,751,23,67,2,12,0
420460815000030,824,824,824,0,0,602,142,60,5,15,0
420460815000031,596,596,577,0,19,394,51,121,2,28,0
420460815000032,1761,1761,1761,0,0,1194,360,147,6,46,8
420460815000033,377,377,377,0,0,306,0,38,0,33,0
420460815000034,405,405,405,0,0,319,28,29,0,29,0
420460815000035,334,334,328,0,6,291,4,29,8,2,0
420460815000036,483,479,464,0,15,386,20,73,0,0,0
420460815000037,922,922,922,0,0,794,27,53,3,45,0
420460815000038,864,864,864,0,0,744,21,76,0,23,0
420460815000039,757,735,735,0,0,701,0,26,0,8,0
420460815000040,752,726,726,0,0,511,79,74,0,60,2
420460815000041,892,892,892,0,0,621,39,148,0,84,0
420460815000042,1234,1213,1211,0,0,1159,4,48,0,2,0
420460815000043,1010,1010,1007,0,0,777,101,100,0,26,6
420460815000044,1063,1061,1061,0,0,878,28,85,0,70,0
420460815000045,1698,1694,1694,0,0,1217,227,193,3,54,0
420460815000046,717,717,717,0,0,559,28,77,0,52,1
420460815000047,823,823,806,0,17,615,30,94,4,80,0
420460815000048,586,586,586,0,0,487,14,55,0,30,0
420460815000049,1098,1098,1073,1,0,852,76,98,1,71,0
420460815000050,1569,1569,1551,0,6,1361,18,121,15,50,4
420460815000051,1078,1067,1064,0,0,703,160,100,0,88,16
420460815000052,575,575,575,0,0,457,0,66,0,52,0
420460815000053,685,685,685,0,0,522,48,85,0,27,3
420460815000054,792,790,782,0,8,606,15,109,0,60,0
420460815000055,1254,1254,1254,0,0,978,139,133,0,4,0
420460815000056,870,870,867,0,0,743,18,109,0,0,0
420460815000057,1260,1260,1260,0,0,1047,34,80,3,79,17
420460815000058,870,870,867,0,3,653,50,110,3,49,5
420460815000059,500,500,500,0,0,429,46,15,0,10,0
420460815000060,69,69,69,0,0,66,3,0,0,0,0
420460815000061,695,695,695,0,0,511,142,35,0,7,0
420460815000062,202,202,202,0,0,185,0,7,0,10,0
420460815000063,4,0,0,0,0,0,0,0,0,0,0
420460815000064,37,37,37,0,0,35,0,0,2,0,0
420460815000065,376,376,376,0,0,273,71,19,7,6,0
420460815000066,1089,1089,1082,5,0,855,109,108,0,14,3
420460815000067,1124,1124,1120,4,0,896,49,129,0,50,0
420460815000068,1730,1730,1720,0,10,1288,224,183,12,19,4
420460815000069,635,635,635,0,0,444,60,77,5,46,3
420460815000070,668,668,668,0,0,474,48,91,0,55,0
420460815000071,1193,1193,658,0,535,531,565,54,4,39,0
420460815000072,294,294,262,0,32,258,0,27,0,9,0
420460815000073,928,928,928,0,0,735,42,97,0,54,0
420460815000074,733,733,723,0,0,584,30,94,3,19,3
420460815000075,152,135,135,0,0,108,7,10,0,10,0
420460815000076,217,217,214,0,3,152,20,40,0,5,0
420460815000077,319,319,319,0,0,224,29,39,0,27,0
420460815000078,503,503,503,0,0,389,81,33,0,0,0
420460815000079,395,395,395,0,0,278,44,41,0,32,0
420470705000001,385,385,251,0,134,222,8,146,2,7,0
420470705000002,426,426,417,0,9,243,65,108,1,9,0
420470705000003,612,612,612,0,0,392,50,138,0,31,1
420470705000004,243,243,243,0,0,176,28,26,0,8,5
420470705000005,638,638,638,0,0,429,101,73,0,35,0
420470705000006,587,587,587,0,0,365,61,124,0,35,2
420470705000007,318,318,316,0,2,177,19,96,2,24,0
420470705000008,876,876,874,0,1,632,49,154,5,36,0
420470705000009,318,318,318,0,0,200,24,69,0,25,0
420470705000010,277,277,260,0,17,185,5,67,4,16,0
420470705000011,384,384,192,0,192,206,1,151,5,21,0
420470705000012,10,0,0,0,0,0,0,0,0,0,0
420470705000013,11,0,0,0,0,0,0,0,0,0,0
420470705000016,5,0,0,0,0,0,0,0,0,0,0
420470705000017,286,280,280,0,0,185,40,18,18,15,4
420470705000018,449,432,432,0,0,354,39,10,8,21,0
420470705000019,544,544,544,0,0,473,9,7,25,28,2
420470705000020,464,456,456,0,0,331,29,17,42,37,0
420470705000021,675,675,675,0,0,459,35,28,91,43,19
420470705000022,515,515,512,0,3,392,13,22,72,16,0
420470705000023,380,375,375,0,0,318,31,8,6,12,0
420470705000024,358,355,355,0,0,296,34,8,2,15,0
420470705000025,483,483,370,0,113,253,36,164,0,23,7
420470705000026,452,452,340,0,112,234,35,157,17,9,0
420470705000027,329,328,325,0,3,176,51,78,0,23,0
420470705000028,165,165,165,0,0,12,148,5,0,0,0
420470705000029,300,300,300,0,0,252,5,11,18,12,2
420470705000030,52,52,52,0,0,45,0,0,0,7,0
420470705000031,71,71,71,0,0,53,10,0,8,0,0
420475605000001,538,537,497,0,40,297,144,83,3,6,4
420475605000002,31,31,31,0,0,18,11,2,0,0,0
420475605000003,393,393,393,0,0,324,49,5,15,0,0
420475605000004,372,366,366,0,0,328,6,7,16,5,4
420475605000005,548,548,548,0,0,447,80,13,8,0,0
420480605000001,531,520,392,0,126,326,26,130,4,34,0
420480605000002,795,795,795,0,0,577,69,118,4,15,12
420480605000003,442,442,410,1,31,337,4,70,7,24,0
420480605000004,49,0,0,0,0,0,0,0,0,0,0
420480605000005,489,489,470,0,19,350,9,102,2,26,0
420480605000006,413,409,280,3,126,279,10,105,0,14,1
420480605000007,494,493,437,54,2,343,17,48,68,11,6
420480605000008,905,905,905,0,0,764,12,76,0,53,0
420480605000009,361,361,361,0,0,322,11,14,9,5,0
420480605000010,578,578,578,0,0,508,3,43,0,24,0
420480605000011,445,445,418,0,27,332,5,89,8,11,0
420480605000012,912,912,912,0,0,719,63,48,0,82,0
420480605000013,512,512,512,0,0,430,23,32,0,27,0
420480605000014,1069,1069,1060,9,0,807,52,93,20,97,0
420480605000015,463,462,452,7,3,322,25,95,0,20,0
420480605000016,835,835,835,0,0,623,39,77,18,78,0
420480605000017,499,499,497,0,2,316,33,89,0,61,0
420480605000018,434,434,431,3,0,325,0,77,5,27,0
420480605000019,561,561,561,0,0,379,9,83,11,77,2
420480605000020,921,921,921,0,0,738,38,63,13,69,0
420480605000021,815,815,814,0,1,528,88,152,11,36,0
420480605000022,739,739,734,5,0,469,76,114,32,48,0
420480605000023,894,885,881,0,4,706,41,90,11,37,0
420480605000024,508,508,480,0,28,343,52,87,2,24,0
420480605000025,519,519,410,0,109,343,33,127,0,16,0
420480605000026,699,696,692,0,4,518,30,114,22,12,0
420480605000027,443,443,405,0,38,276,22,127,0,18,0
420480605000028,955,0,0,0,0,0,0,0,0,0,0
420480605000029,584,584,584,0,0,483,9,48,0,44,0
420480605000030,939,939,936,0,0,722,83,59,0,75,0
420480605000031,550,550,540,4,6,381,38,114,2,15,0
420480605000032,801,801,770,0,31,630,21,107,3,40,0
420480605000033,946,946,922,0,24,622,135,118,3,68,0
420480605000034,573,573,573,0,0,437,19,50,45,22,0
420480605000035,105,105,85,0,20,66,3,29,0,7,0
420480605000036,229,229,229,0,0,135,51,36,0,7,0
420480605000037,7,0,0,0,0,0,0,0,0,0,0
420480605000038,918,918,914,4,0,792,3,81,11,31,0
420480605000040,834,834,834,0,0,598,120,113,0,3,0
420480605000041,552,552,552,0,0,426,28,71,6,21,0
420480605000042,490,487,487,0,0,404,33,39,0,5,6
420480605000043,567,567,567,0,0,474,14,54,6,16,3
420480605000044,4,0,0,0,0,0,0,0,0,0,0
420480605000045,5,0,0,0,0,0,0,0,0,0,0
420480605000046,14,0,0,0,0,0,0,0,0,0,0
420480605000047,247,247,246,0,1,218,0,11,14,4,0
420480605000048,448,448,444,0,0,229,0,2,138,76,3
420480605000049,439,439,439,0,0,251,4,0,101,82,1
420480605000050,141,137,120,17,0,35,0,4,98,0,0
420480605000051,692,550,537,13,0,291,36,3,83,128,9
420480605000052,323,323,149,0,174,164,12,111,13,23,0
420480605000053,393,383,152,4,227,145,8,221,3,6,0
420480605000054,414,403,113,0,290,163,11,216,3,10,0
420480605000055,411,411,387,0,24,222,0,179,6,3,1
420480605000056,494,494,492,0,2,378,51,59,3,3,0
420480605000057,246,0,0,0,0,0,0,0,0,0,0
420480605000058,497,497,483,0,14,368,28,53,0,48,0
420480605000059,436,436,436,0,0,330,20,60,0,26,0
420480605000060,431,431,431,0,0,288,43,69,0,31,0
420480605000061,619,619,600,0,19,418,29,69,23,80,0
420480605000062,616,616,616,0,0,495,15,58,17,30,1
420480605000063,437,437,423,0,14,339,10,57,3,28,0
420480605000064,552,552,542,0,10,365,71,78,9,29,0
420480605000065,627,627,620,7,0,389,75,102,26,35,0
420480605000066,559,559,547,0,12,405,42,100,0,12,0
420480605000067,336,0,0,0,0,0,0,0,0,0,0
420480605000070,301,301,300,0,1,263,0,28,1,9,0
420480605000071,877,877,877,0,0,731,27,91,3,25,0
420480605000072,2,0,0,0,0,0,0,0,0,0,0
420480605000073,10,0,0,0,0,0,0,0,0,0,0
420480605000074,15,0,0,0,0,0,0,0,0,0,0
420480605000075,71,71,66,0,5,47,0,0,19,0,5
420480613000001,313,313,307,2,4,88,0,0,222,0,3
420480613000002,643,643,472,171,0,316,4,0,291,32,0
420480617000001,144,144,144,0,0,105,0,0,11,27,1
420480617000002,316,316,316,0,0,217,0,4,79,11,5
420480617000003,300,300,300,0,0,199,0,0,80,19,2
420490505000001,816,816,785,0,31,555,80,117,8,56,0
420490505000002,912,906,854,0,51,603,54,179,2,68,0
420490505000003,808,806,688,0,118,564,63,147,0,32,0
420490505000004,631,631,609,0,22,446,66,90,14,15,0
420490505000005,533,533,533,0,0,318,81,66,31,34,3
420490505000006,44,44,44,0,0,26,0,2,15,1,0
420490505000007,25,25,25,0,0,25,0,0,0,0,0
420490505000008,62,62,62,0,0,56,0,6,0,0,0
420490505000009,397,397,397,0,0,356,25,0,9,7,0
420490505000010,407,407,403,0,0,335,37,7,22,6,0
420490505000011,261,261,261,0,0,200,37,4,12,8,0
420490505000012,435,435,435,0,0,357,10,2,22,44,0
420490505000013,286,281,281,0,0,230,29,0,19,3,0
420490505000014,522,522,522,0,0,421,29,6,36,26,4
420490505000015,735,735,729,0,6,581,72,22,22,38,0
420490515000001,466,466,466,0,0,349,62,33,0,22,0
420490515000002,398,398,398,0,0,326,29,3,19,17,4
420490515000003,407,407,407,0,0,363,12,0,8,21,3
420490515000004,489,489,489,0,0,460,4,6,8,11,0
420500105000001,781,781,781,0,0,554,41,153,0,25,8
420500105000002,842,842,809,0,30,493,36,280,0,33,0
420500105000003,778,776,772,0,4,550,4,134,7,80,1
420500105000004,957,952,941,2,9,655,114,138,4,41,0
420500105000005,619,609,609,0,0,386,62,131,0,22,8
420500105000006,448,444,371,0,62,280,16,137,0,11,0
420500105000007,921,909,785,0,124,544,24,295,7,36,3
420500105000008,523,521,470,0,51,339,40,108,4,29,1
420500105000009,481,477,238,3,236,252,1,194,0,30,0
420500105000010,600,594,552,0,42,335,39,186,0,34,0
420500105000011,790,790,784,0,6,583,9,163,0,35,0
420500105000012,748,748,747,1,0,501,45,143,11,42,6
420500105000013,1064,1064,1059,5,0,935,5,59,0,65,0
